measure,location,sex,age,metric,year,val,upper,lower
Life expectancy,Wokingham,Both,50 to 54,Years,2002,33.7975919,34.22537242,33.34598343
Life expectancy,Wokingham,Male,55 to 59,Years,2002,28.14307565,28.69041619,27.53495395
Life expectancy,Wokingham,Female,55 to 59,Years,2002,29.98034183,30.59309108,29.33375049
Life expectancy,Wokingham,Both,55 to 59,Years,2002,29.16451499,29.57338287,28.73288241
Life expectancy,Wokingham,Male,60 to 64,Years,2002,23.67689815,24.18992183,23.10848554
Life expectancy,Wokingham,Female,60 to 64,Years,2002,25.46159926,26.03826362,24.85687612
Life expectancy,Wokingham,Both,60 to 64,Years,2002,24.6756065,25.05830499,24.27109809
Life expectancy,Wokingham,Male,65 to 69,Years,2002,19.45730578,19.92611981,18.93889887
Life expectancy,Wokingham,Female,65 to 69,Years,2002,21.11755153,21.65094736,20.56199578
Life expectancy,Wokingham,Both,65 to 69,Years,2002,20.40088485,20.75075792,20.03067413
Life expectancy,Wokingham,Male,70 to 74,Years,2002,15.51881948,15.93456932,15.06252009
Life expectancy,Wokingham,Female,70 to 74,Years,2002,16.99488337,17.480524,16.49233297
Life expectancy,Wokingham,Both,70 to 74,Years,2002,16.37902171,16.69692583,16.04859832
Life expectancy,Wokingham,Male,75 to 79,Years,2002,11.97296235,12.32446855,11.59133932
Life expectancy,Wokingham,Female,75 to 79,Years,2002,13.24444575,13.66977305,12.80737369
Life expectancy,Wokingham,Both,75 to 79,Years,2002,12.7475895,13.03012709,12.46363553
Life expectancy,Wokingham,Male,<1 year,Years,2002,81.04482079,81.68897924,80.36525386
Life expectancy,Wokingham,Female,<1 year,Years,2002,83.48144161,84.18178052,82.7187185
Life expectancy,Wokingham,Both,<1 year,Years,2002,82.35028535,82.82972352,81.84835317
Life expectancy,Wokingham,Male,80 to 84,Years,2002,8.89636666,9.1739068,8.598470302
Life expectancy,Wokingham,Female,80 to 84,Years,2002,9.93001998,10.28402056,9.568023522
Life expectancy,Wokingham,Both,80 to 84,Years,2002,9.559903477,9.79630113,9.318474012
Life expectancy,Wokingham,Male,85 to 89,Years,2002,6.405227174,6.603962459,6.193967886
Life expectancy,Wokingham,Female,85 to 89,Years,2002,7.195757298,7.478753181,6.909100729
Life expectancy,Wokingham,Both,85 to 89,Years,2002,6.950045024,7.143471393,6.757816873
Life expectancy,Wokingham,Male,90 to 94,Years,2002,4.433483282,4.574384331,4.284875265
Life expectancy,Wokingham,Female,90 to 94,Years,2002,4.922599387,5.11902128,4.724769428
Life expectancy,Wokingham,Both,90 to 94,Years,2002,4.799563838,4.948285232,4.65902899
Life expectancy,Buckinghamshire,Male,1 to 4,Years,2002,78.06051806,78.53754292,77.56395876
Life expectancy,Buckinghamshire,Female,1 to 4,Years,2002,81.47242208,81.9332548,81.02820981
Life expectancy,Buckinghamshire,Both,1 to 4,Years,2002,79.8472463,80.17601803,79.50597409
Life expectancy,Buckinghamshire,Male,5 to 9,Years,2002,74.13189572,74.60353924,73.63656882
Life expectancy,Buckinghamshire,Female,5 to 9,Years,2002,77.54669609,78.00559551,77.10586898
Life expectancy,Buckinghamshire,Both,5 to 9,Years,2002,75.92015697,76.25072555,75.58298013
Life expectancy,Buckinghamshire,Male,10 to 14,Years,2002,69.16600345,69.63642129,68.67065972
Life expectancy,Buckinghamshire,Female,10 to 14,Years,2002,72.58261995,73.04139105,72.14141585
Life expectancy,Buckinghamshire,Both,10 to 14,Years,2002,70.95520621,71.28572729,70.61837037
Life expectancy,Buckinghamshire,Male,15 to 19,Years,2002,64.22548832,64.69485103,63.7321361
Life expectancy,Buckinghamshire,Female,15 to 19,Years,2002,67.62084973,68.07864454,67.18033834
Life expectancy,Buckinghamshire,Both,15 to 19,Years,2002,66.00460259,66.33582184,65.66873334
Life expectancy,Buckinghamshire,Male,20 to 24,Years,2002,59.37754806,59.8399158,58.89108561
Life expectancy,Buckinghamshire,Female,20 to 24,Years,2002,62.70641589,63.16150175,62.26808728
Life expectancy,Buckinghamshire,Both,20 to 24,Years,2002,61.12529675,61.45152686,60.78899981
Life expectancy,Buckinghamshire,Male,25 to 29,Years,2002,54.64298592,55.09579916,54.16649384
Life expectancy,Buckinghamshire,Female,25 to 29,Years,2002,57.757139,58.20951447,57.32161968
Life expectancy,Buckinghamshire,Both,25 to 29,Years,2002,56.28725884,56.60865461,55.95247179
Life expectancy,Buckinghamshire,Male,30 to 34,Years,2002,49.82648291,50.27425352,49.35535903
Life expectancy,Buckinghamshire,Female,30 to 34,Years,2002,52.81083454,53.26003427,52.37870759
Life expectancy,Buckinghamshire,Both,30 to 34,Years,2002,51.40457869,51.72288388,51.0723716
Life expectancy,Buckinghamshire,Male,35 to 39,Years,2002,45.03573669,45.4777328,44.57084755
Life expectancy,Buckinghamshire,Female,35 to 39,Years,2002,47.91144351,48.35496701,47.48505079
Life expectancy,Buckinghamshire,Both,35 to 39,Years,2002,46.55764891,46.87164985,46.22971409
Life expectancy,Buckinghamshire,Male,40 to 44,Years,2002,40.22355741,40.65921371,39.76572809
Life expectancy,Buckinghamshire,Female,40 to 44,Years,2002,43.07926416,43.51370808,42.66205035
Life expectancy,Buckinghamshire,Both,40 to 44,Years,2002,41.73607461,42.04507178,41.41437596
Life expectancy,Buckinghamshire,Male,45 to 49,Years,2002,35.47642642,35.90240496,35.02954958
Life expectancy,Buckinghamshire,Female,45 to 49,Years,2002,38.30535012,38.72805873,37.89988184
Life expectancy,Buckinghamshire,Both,45 to 49,Years,2002,36.97689384,37.27832084,36.66353561
Life expectancy,Buckinghamshire,Male,50 to 54,Years,2002,30.82236202,31.23313721,30.39257723
Life expectancy,Buckinghamshire,Female,50 to 54,Years,2002,33.59524167,34.00296558,33.20466173
Life expectancy,Buckinghamshire,Both,50 to 54,Years,2002,32.29693211,32.58699696,31.99470942
Life expectancy,Buckinghamshire,Male,55 to 59,Years,2002,26.25734361,26.64830003,25.84911581
Life expectancy,Buckinghamshire,Female,55 to 59,Years,2002,29.06438765,29.44769681,28.69709154
Life expectancy,Buckinghamshire,Both,55 to 59,Years,2002,27.75049011,28.02605346,27.46469548
Life expectancy,Buckinghamshire,Male,60 to 64,Years,2002,21.89666802,22.25910323,21.51939817
Life expectancy,Buckinghamshire,Female,60 to 64,Years,2002,24.56883572,24.92728433,24.22585889
Life expectancy,Buckinghamshire,Both,60 to 64,Years,2002,23.3302049,23.58417858,23.0626142
Life expectancy,Buckinghamshire,Male,65 to 69,Years,2002,17.76582349,18.09396255,17.42560295
Life expectancy,Buckinghamshire,Female,65 to 69,Years,2002,20.2263127,20.55667614,19.91089952
Life expectancy,Buckinghamshire,Both,65 to 69,Years,2002,19.10683299,19.33552087,18.86985901
Life expectancy,Buckinghamshire,Male,70 to 74,Years,2002,13.92305686,14.21129889,13.62542334
Life expectancy,Buckinghamshire,Female,70 to 74,Years,2002,16.18864717,16.4856179,15.9061374
Life expectancy,Buckinghamshire,Both,70 to 74,Years,2002,15.18527217,15.38837204,14.97135798
Life expectancy,Buckinghamshire,Male,75 to 79,Years,2002,10.61520119,10.85342696,10.37084671
Life expectancy,Buckinghamshire,Female,75 to 79,Years,2002,12.44180417,12.69984601,12.19725379
Life expectancy,Buckinghamshire,Both,75 to 79,Years,2002,11.68128962,11.85528916,11.49925764
Life expectancy,Buckinghamshire,Male,<1 year,Years,2002,78.71242794,79.18269833,78.21168348
Life expectancy,Buckinghamshire,Female,<1 year,Years,2002,82.12350995,82.58138845,81.67784962
Life expectancy,Buckinghamshire,Both,<1 year,Years,2002,80.49771571,80.82961318,80.15772824
Life expectancy,Buckinghamshire,Male,80 to 84,Years,2002,7.861621634,8.04597137,7.674890114
Life expectancy,Buckinghamshire,Female,80 to 84,Years,2002,9.105899171,9.318327567,8.905515357
Life expectancy,Buckinghamshire,Both,80 to 84,Years,2002,8.636433678,8.774752072,8.487355538
Life expectancy,Buckinghamshire,Male,85 to 89,Years,2002,5.720859223,5.850551521,5.591875269
Life expectancy,Buckinghamshire,Female,85 to 89,Years,2002,6.477988891,6.643551476,6.32212707
Life expectancy,Buckinghamshire,Both,85 to 89,Years,2002,6.231058279,6.339798964,6.114732813
Life expectancy,Buckinghamshire,Male,90 to 94,Years,2002,3.970835217,4.061534178,3.881009065
Life expectancy,Buckinghamshire,Female,90 to 94,Years,2002,4.411488734,4.52431395,4.306331766
Life expectancy,Buckinghamshire,Both,90 to 94,Years,2002,4.294304274,4.374786316,4.211195036
Life expectancy,Surrey,Male,1 to 4,Years,2002,77.61472097,78.01808424,77.20758125
Life expectancy,Surrey,Female,1 to 4,Years,2002,81.78307221,82.17600397,81.37135916
Life expectancy,Surrey,Both,1 to 4,Years,2002,79.79240062,80.07111021,79.49503559
Life expectancy,Surrey,Male,5 to 9,Years,2002,73.66959725,74.07535922,73.26641512
Life expectancy,Surrey,Female,5 to 9,Years,2002,77.83190653,78.22419669,77.42298205
Life expectancy,Surrey,Both,5 to 9,Years,2002,75.84456912,76.1233145,75.55062274
Life expectancy,Surrey,Male,10 to 14,Years,2002,68.71302306,69.11790285,68.30891436
Life expectancy,Surrey,Female,10 to 14,Years,2002,72.87253999,73.26525877,72.46197951
Life expectancy,Surrey,Both,10 to 14,Years,2002,70.88680957,71.1661582,70.59126656
Life expectancy,Surrey,Male,15 to 19,Years,2002,63.76310317,64.16712559,63.35902738
Life expectancy,Surrey,Female,15 to 19,Years,2002,67.89779134,68.29001667,67.48734068
Life expectancy,Surrey,Both,15 to 19,Years,2002,65.92542789,66.20433383,65.62954658
Life expectancy,Surrey,Male,20 to 24,Years,2002,58.88523272,59.28498161,58.48433953
Life expectancy,Surrey,Female,20 to 24,Years,2002,62.95159314,63.34256664,62.54201556
Life expectancy,Surrey,Both,20 to 24,Years,2002,61.0157833,61.29194151,60.72078833
Life expectancy,Surrey,Male,25 to 29,Years,2002,54.07394146,54.46774334,53.67932183
Life expectancy,Surrey,Female,25 to 29,Years,2002,58.02268826,58.41006617,57.61671794
Life expectancy,Surrey,Both,25 to 29,Years,2002,56.1475225,56.41980049,55.85593742
Life expectancy,Surrey,Male,30 to 34,Years,2002,49.23980404,49.62963246,48.84915176
Life expectancy,Surrey,Female,30 to 34,Years,2002,53.09560159,53.47891381,52.69382407
Life expectancy,Surrey,Both,30 to 34,Years,2002,51.26828833,51.53772384,50.97973408
Life expectancy,Surrey,Male,35 to 39,Years,2002,44.41516793,44.80070365,44.02873269
Life expectancy,Surrey,Female,35 to 39,Years,2002,48.21141974,48.5887893,47.81596375
Life expectancy,Surrey,Both,35 to 39,Years,2002,46.41432338,46.68088956,46.12954546
Life expectancy,Surrey,Male,40 to 44,Years,2002,39.59767304,39.97789682,39.2166277
Life expectancy,Surrey,Female,40 to 44,Years,2002,43.32487988,43.69664834,42.9355392
Life expectancy,Surrey,Both,40 to 44,Years,2002,41.56345485,41.82617641,41.2829247
Life expectancy,Surrey,Male,45 to 49,Years,2002,34.8354973,35.20766567,34.46250062
Life expectancy,Surrey,Female,45 to 49,Years,2002,38.49892274,38.86254445,38.1185912
Life expectancy,Surrey,Both,45 to 49,Years,2002,36.77164107,37.02860453,36.49735983
Life expectancy,Surrey,Male,50 to 54,Years,2002,30.21935159,30.57694545,29.86094108
Life expectancy,Surrey,Female,50 to 54,Years,2002,33.74233618,34.09474995,33.37409812
Life expectancy,Surrey,Both,50 to 54,Years,2002,32.09166228,32.33845237,31.82743346
Life expectancy,Surrey,Male,55 to 59,Years,2002,25.68328127,26.02250052,25.34376944
Life expectancy,Surrey,Female,55 to 59,Years,2002,29.13595764,29.47058543,28.7867276
Life expectancy,Surrey,Both,55 to 59,Years,2002,27.52516177,27.75940985,27.27433689
Life expectancy,Surrey,Male,60 to 64,Years,2002,21.37498826,21.6873933,21.0633359
Life expectancy,Surrey,Female,60 to 64,Years,2002,24.64444463,24.9573558,24.3184429
Life expectancy,Surrey,Both,60 to 64,Years,2002,23.13711131,23.35368189,22.90425216
Life expectancy,Surrey,Male,65 to 69,Years,2002,17.32697245,17.60687219,17.04780166
Life expectancy,Surrey,Female,65 to 69,Years,2002,20.37726268,20.66306819,20.08013803
Life expectancy,Surrey,Both,65 to 69,Years,2002,18.99400557,19.18947241,18.783187
Life expectancy,Surrey,Male,70 to 74,Years,2002,13.63824745,13.87958395,13.39903827
Life expectancy,Surrey,Female,70 to 74,Years,2002,16.27586429,16.53373184,16.00834647
Life expectancy,Surrey,Both,70 to 74,Years,2002,15.12219242,15.29579626,14.93834245
Life expectancy,Surrey,Male,75 to 79,Years,2002,10.34890426,10.54712626,10.15468325
Life expectancy,Surrey,Female,75 to 79,Years,2002,12.53101179,12.7542304,12.2996553
Life expectancy,Surrey,Both,75 to 79,Years,2002,11.63094513,11.77499214,11.48143377
Life expectancy,Surrey,Male,<1 year,Years,2002,78.32459859,78.73345225,77.91892005
Life expectancy,Surrey,Female,<1 year,Years,2002,82.5106818,82.89751182,82.11129742
Life expectancy,Surrey,Both,<1 year,Years,2002,80.50967993,80.78530643,80.21234763
Life expectancy,Surrey,Male,80 to 84,Years,2002,7.574217966,7.726258833,7.427796767
Life expectancy,Surrey,Female,80 to 84,Years,2002,9.23158064,9.4137951,9.043301968
Life expectancy,Surrey,Both,80 to 84,Years,2002,8.609192597,8.728358279,8.486528752
Life expectancy,Surrey,Male,85 to 89,Years,2002,5.479573807,5.582776287,5.379879755
Life expectancy,Surrey,Female,85 to 89,Years,2002,6.563716773,6.706143696,6.417288457
Life expectancy,Surrey,Both,85 to 89,Years,2002,6.216618919,6.312197467,6.120302028
Life expectancy,Surrey,Male,90 to 94,Years,2002,3.789787105,3.860628884,3.721777518
Life expectancy,Surrey,Female,90 to 94,Years,2002,4.459214878,4.556147704,4.360194687
Life expectancy,Surrey,Both,90 to 94,Years,2002,4.287018695,4.356748048,4.216431573
Life expectancy,Windsor and Maidenhead,Male,1 to 4,Years,2002,78.01793305,78.75120919,77.3205687
Life expectancy,Windsor and Maidenhead,Female,1 to 4,Years,2002,82.43546039,83.14823532,81.77501951
Life expectancy,Windsor and Maidenhead,Both,1 to 4,Years,2002,80.33399303,80.89962842,79.80733696
Life expectancy,Windsor and Maidenhead,Male,5 to 9,Years,2002,74.11500619,74.83608401,73.41185651
Life expectancy,Windsor and Maidenhead,Female,5 to 9,Years,2002,78.5565655,79.25258053,77.89828788
Life expectancy,Windsor and Maidenhead,Both,5 to 9,Years,2002,76.44282791,77.00185772,75.91552213
Life expectancy,Windsor and Maidenhead,Male,10 to 14,Years,2002,69.14742966,69.86649486,68.44331678
Life expectancy,Windsor and Maidenhead,Female,10 to 14,Years,2002,73.58852487,74.28409007,72.9298679
Life expectancy,Windsor and Maidenhead,Both,10 to 14,Years,2002,71.47513811,72.03296713,70.94827439
Life expectancy,Windsor and Maidenhead,Male,15 to 19,Years,2002,64.18591315,64.90222772,63.48372034
Life expectancy,Windsor and Maidenhead,Female,15 to 19,Years,2002,68.61771799,69.31188014,67.96000378
Life expectancy,Windsor and Maidenhead,Both,15 to 19,Years,2002,66.50964563,67.06584166,65.98394564
Life expectancy,Windsor and Maidenhead,Male,20 to 24,Years,2002,59.30384586,60.01142075,58.61084271
Life expectancy,Windsor and Maidenhead,Female,20 to 24,Years,2002,63.67572308,64.3668196,63.02046624
Life expectancy,Windsor and Maidenhead,Both,20 to 24,Years,2002,61.60254744,62.1534753,61.08053186
Life expectancy,Windsor and Maidenhead,Male,25 to 29,Years,2002,54.47977861,55.17768954,53.79630253
Life expectancy,Windsor and Maidenhead,Female,25 to 29,Years,2002,58.73533864,59.42145498,58.0851794
Life expectancy,Windsor and Maidenhead,Both,25 to 29,Years,2002,56.7247798,57.26986568,56.20780964
Life expectancy,Windsor and Maidenhead,Male,30 to 34,Years,2002,49.67818105,50.3677787,49.00244874
Life expectancy,Windsor and Maidenhead,Female,30 to 34,Years,2002,53.80189841,54.48178933,53.15809989
Life expectancy,Windsor and Maidenhead,Both,30 to 34,Years,2002,51.85999943,52.39960285,51.34813565
Life expectancy,Windsor and Maidenhead,Male,35 to 39,Years,2002,44.88039225,45.56149083,44.21282852
Life expectancy,Windsor and Maidenhead,Female,35 to 39,Years,2002,48.89517247,49.56687051,48.25960895
Life expectancy,Windsor and Maidenhead,Both,35 to 39,Years,2002,47.00963528,47.5429117,46.50391361
Life expectancy,Windsor and Maidenhead,Male,40 to 44,Years,2002,40.09919642,40.76917303,39.44257156
Life expectancy,Windsor and Maidenhead,Female,40 to 44,Years,2002,44.01347605,44.675052,43.38803202
Life expectancy,Windsor and Maidenhead,Both,40 to 44,Years,2002,42.17963374,42.704935,41.68175356
Life expectancy,Windsor and Maidenhead,Male,45 to 49,Years,2002,35.36257496,36.01676424,34.72105424
Life expectancy,Windsor and Maidenhead,Female,45 to 49,Years,2002,39.18546627,39.83323303,38.57392141
Life expectancy,Windsor and Maidenhead,Both,45 to 49,Years,2002,37.40043381,37.91442414,36.91357817
Life expectancy,Windsor and Maidenhead,Male,50 to 54,Years,2002,30.72924705,31.35853522,30.11186476
Life expectancy,Windsor and Maidenhead,Female,50 to 54,Years,2002,34.44859105,35.07545396,33.85822737
Life expectancy,Windsor and Maidenhead,Both,50 to 54,Years,2002,32.71837694,33.21506609,32.24861515
Life expectancy,Windsor and Maidenhead,Male,55 to 59,Years,2002,26.20645544,26.80301493,25.62115334
Life expectancy,Windsor and Maidenhead,Female,55 to 59,Years,2002,29.80809016,30.40716246,29.24559027
Life expectancy,Windsor and Maidenhead,Both,55 to 59,Years,2002,28.14301357,28.6156921,27.69271038
Life expectancy,Windsor and Maidenhead,Male,60 to 64,Years,2002,21.87493308,22.42777378,21.33442409
